id,lat,long,name
6000,-12.889091277609326,-124.90124484928566,kkkm
6000,-12.939144781369187,-124.86332607785809,kkkm
6000,-12.989191109064627,-124.82539072280275,kkkm
6000,-13.039230230249029,-124.78743871289667,kkkm
6000,-13.0892621144401,-124.74946997685271,kkkm
6000,-13.139286731116433,-124.71148444331267,kkkm
6000,-13.189304049718455,-124.67348204084999,kkkm
6000,-13.239314039650182,-124.63546269797318,kkkm
6000,-13.289316670276088,-124.59742634311246,kkkm
6000,-13.339311910923117,-124.55937290464058,kkkm
6000,-13.389299730880142,-124.52130231085152,kkkm
6000,-13.439280099397168,-124.48321448997181,kkkm
6000,-13.489252985685315,-124.44510937015673,kkkm
6000,-13.539218358916367,-124.40698687949481,kkkm
6000,-13.589176188222622,-124.36884694599927,kkkm
6000,-13.639126442698702,-124.33068949761575,kkkm
6000,-13.689069091398462,-124.29251446221706,kkkm
6000,-13.739004103336107,-124.25432176760059,kkkm
6000,-13.788931447486707,-124.21611134149745,kkkm
6000,-13.838851092784468,-124.17788311156644,kkkm
6000,-13.888763008122893,-124.13963700538982,kkkm
6000,-13.938667162356973,-124.10137295048138,kkkm
6000,-13.98856352429949,-124.06309087427756,kkkm
6000,-14.038452062722417,-124.02479070414721,kkkm
6000,-14.088332746359134,-123.98647236737845,kkkm
6000,-14.138205543897449,-123.94813579119433,kkkm
6000,-14.188070423988622,-123.90978090273629,kkkm
6000,-14.237927355238856,-123.87140762907553,kkkm
6000,-14.287776306214447,-123.833015897206,kkkm
6000,-14.337617245439032,-123.79460563405145,kkkm
6000,-14.387450141394934,-123.75617676645595,kkkm
6000,-14.437274962522256,-123.71772922118828,kkkm
6000,-14.487091677217636,-123.67926292494634,kkkm
6000,-14.536900253835444,-123.64077780434796,kkkm
6000,-14.58670066068786,-123.60227378593446,kkkm
6000,-14.636492866043188,-123.56375079617519,kkkm
6000,-14.68627683812785,-123.52520876145674,kkkm
6000,-14.7360525451241,-123.48664760809459,kkkm
6000,-14.78581995517033,-123.4480672623221,kkkm
6000,-14.835579036361102,-123.40946765030178,kkkm
6000,-14.885329756748003,-123.37084869810856,kkkm
